[03:36:32] 📍 Loaded 754 district venues
[05:40:25] ✅ 1041244 → AUTH OK
[05:40:25] ✅ 56048 → AUTH OK
[05:40:25] ✅ 1039849 → AUTH OK
[05:40:25] ✅ 4097 → AUTH OK
[05:40:25] ✅ 13958 → AUTH OK
[05:40:25] ✅ 4693 → AUTH OK
[05:40:25] ✅ 7813 → AUTH OK
[05:40:25] ✅ 1041449 → AUTH OK
[05:40:25] ✅ 7301 → AUTH OK
[05:40:25] ✅ 1039851 → AUTH OK
[05:40:26] ✅ 9920 → AUTH OK
[05:40:26] ✅ 27151 → AUTH OK
[05:40:26] ✅ 14120 → AUTH OK
[05:40:26] ✅ 7841 → AUTH OK
[05:40:26] ✅ 4380 → AUTH OK
[05:40:26] ✅ 1056572 → AUTH OK
[05:40:26] ✅ 1039848 → AUTH OK
[05:40:26] ✅ 1080239 → AUTH OK
[05:40:26] ✅ 1016089 → AUTH OK
[05:40:26] ✅ 1018799 → AUTH OK
[05:40:26] ✅ 1022965 → AUTH OK
[05:40:26] ✅ 4171 → AUTH OK
[05:40:26] ✅ 1075746 → AUTH OK
[05:40:26] ✅ 55733 → AUTH OK
[05:40:26] ✅ 1030438 → AUTH OK
[05:40:26] ✅ 1041394 → AUTH OK
[05:40:26] ✅ 28968 → AUTH OK
[05:40:26] ✅ 4189 → AUTH OK
[05:40:26] ✅ 4178 → AUTH OK
[05:40:26] ✅ 60083 → AUTH OK
[05:40:26] ✅ 27373 → AUTH OK
[05:40:26] ✅ 1037518 → AUTH OK
[05:40:26] ✅ 24521 → AUTH OK
[05:40:26] ✅ 60085 → AUTH OK
[05:40:26] ✅ 1008456 → AUTH OK
[05:40:26] ✅ 1037525 → AUTH OK
[05:40:26] ✅ 1053400 → AUTH OK
[05:40:26] ✅ 1008418 → AUTH OK
[05:40:26] ✅ 17069 → AUTH OK
[05:40:26] ✅ 1041728 → AUTH OK
[05:40:26] ✅ 1018652 → AUTH OK
[05:40:26] ✅ 25804 → AUTH OK
[05:40:26] ✅ 1041743 → AUTH OK
[05:40:26] ✅ 1016053 → AUTH OK
[05:40:26] ✅ 9487 → AUTH OK
[05:40:26] ✅ 1030504 → AUTH OK
[05:40:26] ✅ 10940 → AUTH OK
[05:40:26] ✅ 1016133 → AUTH OK
[05:40:26] ✅ 1053618 → AUTH OK
[05:40:26] ✅ 1037961 → AUTH OK
[05:40:26] ✅ 55272 → AUTH OK
[05:40:26] ✅ 1049666 → AUTH OK
[05:40:26] ✅ 1050791 → AUTH OK
[05:40:26] ✅ 1016088 → AUTH OK
[05:40:26] ✅ 5059 → AUTH OK
[05:40:26] ✅ 1036962 → AUTH OK
[05:40:26] ✅ 1042615 → AUTH OK
[05:40:27] ✅ 1007054 → AUTH OK
[05:40:27] ✅ 1042635 → AUTH OK
[05:40:27] ✅ 1011174 → AUTH OK
[05:40:27] ✅ 4248 → AUTH OK
[05:40:27] ✅ 1037511 → AUTH OK
[05:40:27] ✅ 4891 → AUTH OK
[05:40:27] ✅ 1042453 → AUTH OK
[05:40:27] ✅ 1042640 → AUTH OK
[05:40:27] ✅ 28925 → AUTH OK
[05:40:27] ✅ 3960 → AUTH OK
[05:40:27] ✅ 3981 → AUTH OK
[05:40:27] ✅ 1037502 → AUTH OK
[05:40:27] ✅ 1041504 → AUTH OK
[05:40:27] ✅ 4232 → AUTH OK
[05:40:27] ✅ 22684 → AUTH OK
[05:40:27] ✅ 3910 → AUTH OK
[05:40:27] ✅ 14702 → AUTH OK
[05:40:27] ✅ 1037526 → AUTH OK
[05:40:27] ✅ 19528 → AUTH OK
[05:40:27] ✅ 1012595 → AUTH OK
[05:40:27] ✅ 32194 → AUTH OK
[05:40:27] ✅ 4028 → AUTH OK
[05:40:27] ✅ 14694 → AUTH OK
[05:40:27] ✅ 6044 → AUTH OK
[05:40:27] ✅ 1067946 → AUTH OK
[05:40:27] ✅ 4008 → AUTH OK
[05:40:27] ✅ 4067 → AUTH OK
[05:40:27] ✅ 9135 → AUTH OK
[05:40:27] ✅ 7881 → AUTH OK
[05:40:27] ✅ 58633 → AUTH OK
[05:40:27] ✅ 7534 → AUTH OK
[05:40:27] ✅ 6057 → AUTH OK
[05:40:27] ✅ 25860 → AUTH OK
[05:40:27] ✅ 10250 → AUTH OK
[05:40:27] ✅ 43348 → AUTH OK
[05:40:27] ✅ 1019166 → AUTH OK
[05:40:27] ✅ 1092958 → AUTH OK
[05:40:27] ✅ 1091219 → AUTH OK
[05:40:27] ✅ 1018798 → AUTH OK
[05:40:27] ✅ 1050645 → AUTH OK
[05:40:27] ✅ 1005798 → AUTH OK
[05:40:27] ✅ 1005799 → AUTH OK
[05:40:27] ✅ 1034375 → AUTH OK
[05:40:27] ✅ 1089067 → AUTH OK
[05:40:27] ✅ 1015289 → AUTH OK
[05:40:27] ✅ 1037530 → AUTH OK
[05:40:27] ✅ 1034383 → AUTH OK
[05:40:27] ✅ 1025291 → AUTH OK
[05:40:27] ✅ 4608 → AUTH OK
[05:40:27] ✅ 1020333 → AUTH OK
[05:40:27] ✅ 1058533 → AUTH OK
[05:40:27] ✅ 1044095 → AUTH OK
[05:40:27] ✅ 1041725 → AUTH OK
[05:40:27] ✅ 1058794 → AUTH OK
[05:40:27] ✅ 1023626 → AUTH OK
[05:40:28] ✅ 1039768 → AUTH OK
[05:40:28] ✅ 1034254 → AUTH OK
[05:40:28] ✅ 1033632 → AUTH OK
[05:40:28] ✅ 27715 → AUTH OK
[05:40:28] ✅ 1034186 → AUTH OK
[05:40:28] ✅ 1019593 → AUTH OK
[05:40:28] ✅ 27716 → AUTH OK
[05:40:28] ✅ 1013208 → AUTH OK
[05:40:28] ✅ 1039751 → AUTH OK
[05:40:28] ✅ 44966 → AUTH OK
[05:40:28] ✅ 4042 → AUTH OK
[05:40:28] ✅ 7747 → AUTH OK
[05:40:28] ✅ 1015291 → AUTH OK
[05:40:28] ✅ 24929 → AUTH OK
[05:40:28] ✅ 1063761 → AUTH OK
[05:40:28] ✅ 496 → AUTH OK
[05:40:28] ✅ 1016986 → AUTH OK
[05:40:28] ✅ 4306 → AUTH OK
[05:40:28] ✅ 28214 → AUTH OK
[05:40:28] ✅ 1088790 → AUTH OK
[05:40:28] ✅ 24351 → AUTH OK
[05:40:28] ✅ 1020288 → AUTH OK
[05:40:28] ✅ 1083399 → AUTH OK
[05:40:28] ✅ 27150 → AUTH OK
[05:40:28] ✅ 4217 → AUTH OK
[05:40:28] ✅ 1037520 → AUTH OK
[05:40:28] ✅ 7752 → AUTH OK
[05:40:28] ✅ 9373 → AUTH OK
[05:40:28] ✅ 1037142 → AUTH OK
[05:40:28] ✅ 1088803 → AUTH OK
[05:40:28] ✅ 1067686 → AUTH OK
[05:40:28] ✅ 52996 → AUTH OK
[05:40:28] ✅ 1053939 → AUTH OK
[05:40:28] ✅ 1036961 → AUTH OK
[05:40:28] ✅ 1015795 → AUTH OK
[05:40:28] ✅ 7222 → AUTH OK
[05:40:28] ✅ 26401 → AUTH OK
[05:40:28] ✅ 509 → AUTH OK
[05:40:28] ✅ 1041692 → AUTH OK
[05:40:28] ✅ 4332 → AUTH OK
[05:40:28] ✅ 44366 → AUTH OK
[05:40:28] ✅ 31987 → AUTH OK
[05:40:28] ✅ 1063452 → AUTH OK
[05:40:28] ✅ 6093 → AUTH OK
[05:40:28] ✅ 1003802 → AUTH OK
[05:40:28] ✅ 1020190 → AUTH OK
[05:40:28] ✅ 22305 → AUTH OK
[05:40:28] ✅ 9420 → AUTH OK
[05:40:28] ✅ 15527 → AUTH OK
[05:40:28] ✅ 1003773 → AUTH OK
[05:40:28] ✅ 16791 → AUTH OK
[05:40:28] ✅ 1008409 → AUTH OK
[05:40:28] ✅ 1039424 → AUTH OK
[05:40:28] ✅ 5041 → AUTH OK
[05:40:28] ✅ 1030422 → AUTH OK
[05:40:29] ✅ 1065451 → AUTH OK
[05:40:29] ✅ 30524 → AUTH OK
[05:40:29] ✅ 1008335 → AUTH OK
[05:40:29] ✅ 1005991 → AUTH OK
[05:40:29] ✅ 25938 → AUTH OK
[05:40:29] ✅ 32294 → AUTH OK
[05:40:29] ✅ 4902 → AUTH OK
[05:40:29] ✅ 1041753 → AUTH OK
[05:40:29] ✅ 4739 → AUTH OK
[05:40:29] ✅ 9411 → AUTH OK
[05:40:29] ✅ 1039877 → AUTH OK
[05:40:29] ✅ 9413 → AUTH OK
[05:40:29] ✅ 1040228 → AUTH OK
[05:40:29] ✅ 26230 → AUTH OK
[05:40:29] ✅ 522 → AUTH OK
[05:40:29] ✅ 1039842 → AUTH OK
[05:40:29] ✅ 26676 → AUTH OK
[05:40:29] ✅ 4107 → AUTH OK
[05:40:29] ✅ 62637 → AUTH OK
[05:40:29] ✅ 25011 → AUTH OK
[05:40:29] ✅ 1021922 → AUTH OK
[05:40:29] ✅ 25808 → AUTH OK
[05:40:29] ✅ 1005804 → AUTH OK
[05:40:29] ✅ 9424 → AUTH OK
[05:40:29] ✅ 1037345 → AUTH OK
[05:40:29] ✅ 9350 → AUTH OK
[05:40:29] ✅ 1037532 → AUTH OK
[05:40:29] ✅ 1012189 → AUTH OK
[05:40:29] ✅ 1041505 → AUTH OK
[05:40:29] ✅ 36879 → AUTH OK
[05:40:29] ✅ 14166 → AUTH OK
[05:40:29] ✅ 9551 → AUTH OK
[05:40:29] ✅ 1034324 → AUTH OK
[05:40:29] ✅ 4036 → AUTH OK
[05:40:29] ✅ 1039272 → AUTH OK
[05:40:29] ✅ 1005797 → AUTH OK
[05:40:29] ✅ 1040731 → AUTH OK
[05:40:29] ✅ 4733 → AUTH OK
[05:40:29] ✅ 4272 → AUTH OK
[05:40:29] ✅ 7350 → AUTH OK
[05:40:29] ✅ 9474 → AUTH OK
[05:40:29] ✅ 1008404 → AUTH OK
[05:40:29] ✅ 1037506 → AUTH OK
[05:40:29] ✅ 1031296 → AUTH OK
[05:40:29] ✅ 9491 → AUTH OK
[05:40:29] ✅ 1042439 → AUTH OK
[05:40:29] ✅ 18823 → AUTH OK
[05:40:29] ✅ 4045 → AUTH OK
[05:40:29] ✅ 1012081 → AUTH OK
[05:40:29] ✅ 14669 → AUTH OK
[05:40:29] ✅ 1071622 → AUTH OK
[05:40:29] ✅ 1025740 → AUTH OK
[05:40:29] ✅ 4715 → AUTH OK
[05:40:29] ✅ 1027903 → AUTH OK
[05:40:29] ✅ 1037523 → AUTH OK
[05:40:29] ✅ 5058 → AUTH OK
[05:40:29] ✅ 1014990 → AUTH OK
[05:40:30] ✅ 26640 → AUTH OK
[05:40:30] ✅ 9132 → AUTH OK
[05:40:30] ✅ 42945 → AUTH OK
[05:40:30] ✅ 1052503 → AUTH OK
[05:40:30] ✅ 1015840 → AUTH OK
[05:40:30] ✅ 4725 → AUTH OK
[05:40:30] ✅ 1064038 → AUTH OK
[05:40:30] ✅ 4050 → AUTH OK
[05:40:30] ✅ 1015442 → AUTH OK
[05:40:30] ✅ 1036772 → AUTH OK
[05:40:30] ✅ 1065987 → AUTH OK
[05:40:30] ✅ 1041496 → AUTH OK
[05:40:30] ✅ 46485 → AUTH OK
[05:40:30] ✅ 1037514 → AUTH OK
[05:40:30] ✅ 18460 → AUTH OK
[05:40:30] ✅ 27219 → AUTH OK
[05:40:30] ✅ 1016381 → AUTH OK
[05:40:30] ✅ 51499 → AUTH OK
[05:40:30] ✅ 7618 → AUTH OK
[05:40:30] ✅ 1041473 → AUTH OK
[05:40:30] ✅ 7137 → AUTH OK
[05:40:30] ✅ 9136 → AUTH OK
[05:40:30] ✅ 16522 → AUTH OK
[05:40:30] ✅ 4051 → AUTH OK
[05:40:30] ✅ 1041242 → AUTH OK
[05:40:30] ✅ 7679 → AUTH OK
[05:40:30] ✅ 1020453 → AUTH OK
[05:40:30] ✅ 1037510 → AUTH OK
[05:40:30] ✅ 1020547 → AUTH OK
[05:40:30] ✅ 5145 → AUTH OK
[05:40:30] ✅ 1041458 → AUTH OK
[05:40:30] ✅ 1041393 → AUTH OK
[05:40:30] ✅ 1075745 → AUTH OK
[05:40:30] ✅ 1084553 → AUTH OK
[05:40:30] ✅ 3965 → AUTH OK
[05:40:30] ✅ 9384 → AUTH OK
[05:40:30] ✅ 1015286 → AUTH OK
[05:40:30] ✅ 1039840 → AUTH OK
[05:40:30] ✅ 1037531 → AUTH OK
[05:40:30] ✅ 9174 → AUTH OK
[05:40:30] ✅ 25571 → AUTH OK
[05:40:30] ✅ 1032460 → AUTH OK
[05:40:30] ✅ 1032461 → AUTH OK
[05:40:30] ✅ 55466 → AUTH OK
[05:40:30] ✅ 26281 → AUTH OK
[05:40:30] ✅ 7232 → AUTH OK
[05:40:30] ✅ 25045 → AUTH OK
[05:40:30] ✅ 9194 → AUTH OK
[05:40:30] ✅ 30784 → AUTH OK
[05:40:30] ✅ 1037527 → AUTH OK
[05:40:30] ✅ 1016383 → AUTH OK
[05:40:30] ✅ 55853 → AUTH OK
[05:40:30] ✅ 1003767 → AUTH OK
[05:40:30] ✅ 1037491 → AUTH OK
[05:40:31] ✅ 1037503 → AUTH OK
[05:40:31] ✅ 1029684 → AUTH OK
[05:40:31] ✅ 9246 → AUTH OK
[05:40:31] ✅ 18164 → AUTH OK
[05:40:31] ✅ 19513 → AUTH OK
[05:40:31] ✅ 5182 → AUTH OK
[05:40:31] ✅ 1007282 → AUTH OK
[05:40:31] ✅ 1015975 → AUTH OK
[05:40:31] ✅ 3896 → AUTH OK
[05:40:31] ✅ 25181 → AUTH OK
[05:40:31] ✅ 1041239 → AUTH OK
[05:40:31] ✅ 62250 → AUTH OK
[05:40:31] ✅ 9285 → AUTH OK
[05:40:31] ✅ 1035744 → AUTH OK
[05:40:31] ✅ 1037516 → AUTH OK
[05:40:31] ✅ 1088811 → AUTH OK
[05:40:31] ✅ 1042605 → AUTH OK
[05:40:31] ✅ 1041804 → AUTH OK
[05:40:31] ✅ 1032901 → AUTH OK
[05:40:31] ✅ 1012280 → AUTH OK
[05:40:31] ✅ 1040181 → AUTH OK
[05:40:31] ✅ 5220 → AUTH OK
[05:40:31] ✅ 7293 → AUTH OK
[05:40:31] ✅ 5150 → AUTH OK
[05:40:31] ✅ 14354 → AUTH OK
[05:40:31] ✅ 1056892 → AUTH OK
[05:40:31] ✅ 1020338 → AUTH OK
[05:40:31] ✅ 4889 → AUTH OK
[05:40:31] ✅ 1061843 → AUTH OK
[05:40:31] ✅ 1041199 → AUTH OK
[05:40:31] ✅ 1047917 → AUTH OK
[05:40:31] ✅ 16523 → AUTH OK
[05:40:31] ✅ 6119 → AUTH OK
[05:40:31] ✅ 4919 → AUTH OK
[05:40:31] ✅ 4780 → AUTH OK
[05:40:31] ✅ 1052727 → AUTH OK
[05:40:31] ✅ 1036383 → AUTH OK
[05:40:31] ✅ 1084822 → AUTH OK
[05:40:31] ✅ 1041683 → AUTH OK
[05:40:31] ✅ 1050804 → AUTH OK
[05:40:31] ✅ 1037521 → AUTH OK
[05:40:31] ✅ 4910 → AUTH OK
[05:40:31] ✅ 9784 → AUTH OK
[05:40:31] ✅ 1033177 → AUTH OK
[05:40:31] ✅ 29954 → AUTH OK
[05:40:31] ✅ 9661 → AUTH OK
[05:40:31] ✅ 28235 → AUTH OK
[05:40:31] ✅ 7537 → AUTH OK
[05:40:31] ✅ 1037517 → AUTH OK
[05:40:31] ✅ 1018468 → AUTH OK
[05:40:31] ✅ 7826 → AUTH OK
[05:40:31] ✅ 1041732 → AUTH OK
[05:40:31] ✅ 25281 → AUTH OK
[05:40:32] ✅ 17483 → AUTH OK
[05:40:32] ✅ 1041726 → AUTH OK
[05:40:32] ✅ 1006037 → AUTH OK
[05:40:32] ✅ 1013210 → AUTH OK
[05:40:32] ✅ 1030383 → AUTH OK
[05:40:32] ✅ 27725 → AUTH OK
[05:40:32] ✅ 4852 → AUTH OK
[05:40:32] ✅ 1055922 → AUTH OK
[05:40:32] ✅ 3145 → AUTH OK
[05:40:32] ✅ 9150 → AUTH OK
[05:40:32] ✅ 7814 → AUTH OK
[05:40:32] ✅ 1041465 → AUTH OK
[05:40:32] ✅ 1074202 → AUTH OK
[05:40:32] ✅ 1028118 → AUTH OK
[05:40:32] ✅ 7312 → AUTH OK
[05:40:32] ✅ 19110 → AUTH OK
[05:40:32] ✅ 58822 → AUTH OK
[05:40:32] ✅ 7753 → AUTH OK
[05:40:32] ✅ 9044 → AUTH OK
[05:40:32] ✅ 4163 → AUTH OK
[05:40:32] ✅ 28863 → AUTH OK
[05:40:32] ✅ 4904 → AUTH OK
[05:40:32] ✅ 7856 → AUTH OK
[05:40:32] ✅ 6096 → AUTH OK
[05:40:32] ✅ 1019687 → AUTH OK
[05:40:32] ✅ 27432 → AUTH OK
[05:40:32] ✅ 4379 → AUTH OK
[05:40:32] ✅ 1088778 → AUTH OK
[05:40:32] ✅ 7260 → AUTH OK
[05:40:32] ✅ 1050768 → AUTH OK
[05:40:32] ✅ 5080 → AUTH OK
[05:40:32] ✅ 9131 → AUTH OK
[05:40:32] ✅ 4340 → AUTH OK
[05:40:32] ✅ 1026095 → AUTH OK
[05:40:32] ✅ 4425 → AUTH OK
[05:40:32] ✅ 1398 → AUTH OK
[05:40:32] ✅ 1041566 → AUTH OK
[05:40:32] ✅ 1020350 → AUTH OK
[05:40:32] ✅ 1042822 → AUTH OK
[05:40:32] ✅ 4255 → AUTH OK
[05:40:32] ✅ 7627 → AUTH OK
[05:40:32] ✅ 30441 → AUTH OK
[05:40:32] ✅ 19289 → AUTH OK
[05:40:32] ✅ 1014297 → AUTH OK
[05:40:32] ✅ 1041495 → AUTH OK
[05:40:32] ✅ 1039748 → AUTH OK
[05:40:32] ✅ 1041211 → AUTH OK
[05:40:32] ✅ 1033524 → AUTH OK
[05:40:32] ✅ 5105 → AUTH OK
[05:40:32] ✅ 6079 → AUTH OK
[05:40:32] ✅ 1054202 → AUTH OK
[05:40:32] ✅ 1031639 → AUTH OK
[05:40:32] ✅ 1041691 → AUTH OK
[05:40:32] ✅ 9176 → AUTH OK
[05:40:32] ✅ 19294 → AUTH OK
[05:40:32] ✅ 26729 → AUTH OK
[05:40:32] ✅ 1031640 → AUTH OK
[05:40:32] ✅ 1009967 → AUTH OK
[05:40:33] ✅ 29510 → AUTH OK
[05:40:33] ✅ 43960 → AUTH OK
[05:40:33] ✅ 24522 → AUTH OK
[05:40:33] ✅ 10268 → AUTH OK
[05:40:33] ✅ 7308 → AUTH OK
[05:40:33] ✅ 54684 → AUTH OK
[05:40:33] ✅ 1055117 → AUTH OK
[05:40:33] ✅ 9780 → AUTH OK
[05:40:33] ✅ 1013662 → AUTH OK
[05:40:33] ✅ 984 → AUTH OK
[05:40:33] ✅ 1066216 → AUTH OK
[05:40:33] ✅ 33645 → AUTH OK
[05:40:33] ✅ 9497 → AUTH OK
[05:40:33] ✅ 12947 → AUTH OK
[05:40:33] ✅ 1041729 → AUTH OK
[05:40:33] ✅ 1039923 → AUTH OK
[05:40:33] ✅ 1041684 → AUTH OK
[05:40:33] ✅ 32811 → AUTH OK
[05:40:33] ✅ 482 → AUTH OK
[05:40:33] ✅ 1041782 → AUTH OK
[05:40:33] ✅ 9291 → AUTH OK
[05:40:33] ✅ 1018796 → AUTH OK
[05:40:33] ✅ 1030384 → AUTH OK
[05:40:33] ✅ 22884 → AUTH OK
[05:40:33] ✅ 4881 → AUTH OK
[05:40:33] ✅ 4714 → AUTH OK
[05:40:33] ✅ 9653 → AUTH OK
[05:40:33] ✅ 9527 → AUTH OK
[05:40:33] ✅ 1065452 → AUTH OK
[05:40:33] ✅ 1078620 → AUTH OK
[05:40:33] ✅ 476 → AUTH OK
[05:40:33] ✅ 5103 → AUTH OK
[05:40:33] ✅ 1039863 → AUTH OK
[05:40:33] ✅ 24767 → AUTH OK
[05:40:33] ✅ 1008441 → AUTH OK
[05:40:33] ✅ 1049289 → AUTH OK
[05:40:33] ✅ 15614 → AUTH OK
[05:40:33] ✅ 1089364 → AUTH OK
[05:40:33] ✅ 1075662 → AUTH OK
[05:40:33] ✅ 1049288 → AUTH OK
[05:40:33] ✅ 6035 → AUTH OK
[05:40:33] ✅ 1056146 → AUTH OK
[05:40:33] ✅ 1019544 → AUTH OK
[05:40:33] ✅ 1054735 → AUTH OK
[05:40:33] ✅ 1027244 → AUTH OK
[05:40:33] ✅ 14703 → AUTH OK
[05:40:33] ✅ 3976 → AUTH OK
[05:40:33] ✅ 1004633 → AUTH OK
[05:40:33] ✅ 1092992 → AUTH OK
[05:40:33] ✅ 52682 → AUTH OK
[05:40:33] ✅ 1041567 → AUTH OK
[05:40:33] ✅ 1054736 → AUTH OK
[05:40:33] ✅ 5061 → AUTH OK
[05:40:33] ✅ 62907 → AUTH OK
[05:40:33] ✅ 25008 → AUTH OK
[05:40:33] ✅ 26294 → AUTH OK
[05:40:34] ✅ 3906 → AUTH OK
[05:40:34] ✅ 1054730 → AUTH OK
[05:40:34] ✅ 1035939 → AUTH OK
[05:40:34] ✅ 31792 → AUTH OK
[05:40:34] ✅ 1042215 → AUTH OK
[05:40:34] ✅ 1024041 → AUTH OK
[05:40:34] ✅ 1056839 → AUTH OK
[05:40:34] ✅ 38446 → AUTH OK
[05:40:34] ✅ 6121 → AUTH OK
[05:40:34] ✅ 1009010 → AUTH OK
[05:40:34] ✅ 1032344 → AUTH OK
[05:40:34] ✅ 4976 → AUTH OK
[05:40:34] ✅ 1009117 → AUTH OK
[05:40:34] ✅ 49852 → AUTH OK
[05:40:34] ✅ 4124 → AUTH OK
[05:40:34] ✅ 1056846 → AUTH OK
[05:40:34] ✅ 1036955 → AUTH OK
[05:40:34] ✅ 1088219 → AUTH OK
[05:40:34] ✅ 1020755 → AUTH OK
[05:40:34] ✅ 39874 → AUTH OK
[05:40:34] ✅ 1025576 → AUTH OK
[05:40:34] ✅ 1021629 → AUTH OK
[05:40:34] ✅ 24880 → AUTH OK
[05:40:34] ✅ 1068242 → AUTH OK
[05:40:34] ✅ 1059680 → AUTH OK
[05:40:34] ✅ 9041 → AUTH OK
[05:40:34] ✅ 15526 → AUTH OK
[05:40:34] ✅ 9504 → AUTH OK
[05:40:34] ✅ 9100 → AUTH OK
[05:40:34] ✅ 9169 → AUTH OK
[05:40:34] ✅ 4038 → AUTH OK
[05:40:34] ✅ 4890 → AUTH OK
[05:40:34] ✅ 1054742 → AUTH OK
[05:40:34] ✅ 24246 → AUTH OK
[05:40:34] ✅ 1004635 → AUTH OK
[05:40:34] ✅ 10255 → AUTH OK
[05:40:34] ✅ 1053536 → AUTH OK
[05:40:34] ✅ 1036114 → AUTH OK
[05:40:34] ✅ 31788 → AUTH OK
[05:40:34] ✅ 7504 → AUTH OK
[05:40:34] ✅ 9368 → AUTH OK
[05:40:34] ✅ 56144 → AUTH OK
[05:40:34] ✅ 1013355 → AUTH OK
[05:40:34] ✅ 1082851 → AUTH OK
[05:40:34] ✅ 1012136 → AUTH OK
[05:40:34] ✅ 24981 → AUTH OK
[05:40:34] ✅ 10270 → AUTH OK
[05:40:34] ✅ 1028879 → AUTH OK
[05:40:34] ✅ 1011192 → AUTH OK
[05:40:34] ✅ 4174 → AUTH OK
[05:40:34] ✅ 1053155 → AUTH OK
[05:40:34] ✅ 1003803 → AUTH OK
[05:40:34] ✅ 7511 → AUTH OK
[05:40:35] ✅ 1004634 → AUTH OK
[05:40:35] ✅ Fetched 522 venues with shows
[05:40:35] ✅ DONE | Shows=3443 | Movies=55
[14:45:04] 📍 Loaded 754 district venues
[14:45:04] 🚀 DISTRICT SCRAPER STARTED
[14:45:04] ✅ 20856 → AUTH OK
[14:45:04] ✅ 1102233 → AUTH OK
[14:45:04] ✅ 1102103 → AUTH OK
[14:45:04] ✅ 61879 → AUTH OK
[14:45:04] ✅ 1096456 → AUTH OK
[14:45:04] ✅ 1068270 → AUTH OK
[14:45:04] ✅ 1020401 → AUTH OK
[14:45:04] ✅ 1583 → AUTH OK
[14:45:04] ✅ 1102311 → AUTH OK
[14:45:05] ✅ 1067161 → AUTH OK
[14:45:05] ✅ 1068240 → AUTH OK
[14:45:05] ✅ 1102096 → AUTH OK
[14:45:05] ✅ 1102215 → AUTH OK
[14:45:05] ✅ 1102100 → AUTH OK
[14:45:05] ✅ 1101483 → AUTH OK
[14:45:05] ✅ 1102183 → AUTH OK
[14:45:05] ✅ 1102175 → AUTH OK
[14:45:05] ✅ 1086677 → AUTH OK
[14:45:05] ✅ 1102289 → AUTH OK
[14:45:05] ✅ 1101584 → AUTH OK
[14:45:05] ✅ 1102076 → AUTH OK
[14:45:05] ✅ 1102119 → AUTH OK
[14:45:05] ✅ 1102127 → AUTH OK
[14:45:05] ✅ 1100725 → AUTH OK
[14:45:05] ✅ 51512 → AUTH OK
[14:45:05] ✅ 1102098 → AUTH OK
[14:45:05] ✅ 4430 → AUTH OK
[14:45:05] ✅ 1102097 → AUTH OK
[14:45:05] ✅ 1102244 → AUTH OK
[14:45:05] ✅ 1101397 → AUTH OK
[14:45:05] ✅ 1082714 → AUTH OK
[14:45:05] ✅ 1102304 → AUTH OK
[14:45:05] ✅ 1044502 → AUTH OK
[14:45:05] ✅ 539 → AUTH OK
[14:45:05] ✅ 1096482 → AUTH OK
[14:45:05] ✅ 1096734 → AUTH OK
[14:45:05] ✅ 1096475 → AUTH OK
[14:45:05] ✅ 9508 → AUTH OK
[14:45:05] ✅ 1101355 → AUTH OK
[14:45:05] ✅ 1095290 → AUTH OK
[14:45:05] ✅ 1102280 → AUTH OK
[14:45:05] ✅ 1101450 → AUTH OK
[14:45:05] ✅ 1096524 → AUTH OK
[14:45:05] ✅ 7854 → AUTH OK
[14:45:05] ✅ 1102186 → AUTH OK
[14:45:05] ✅ 1094756 → AUTH OK
[14:45:05] ✅ 1102272 → AUTH OK
[14:45:05] ✅ 1011906 → AUTH OK
[14:45:05] ✅ 1102176 → AUTH OK
[14:45:05] ✅ 9736 → AUTH OK
[14:45:05] ✅ 1101471 → AUTH OK
[14:45:05] ✅ 1102095 → AUTH OK
[14:45:05] ✅ 1102094 → AUTH OK
[14:45:05] ✅ 1102173 → AUTH OK
[14:45:05] ✅ 1102090 → AUTH OK
[14:45:05] ✅ 1101451 → AUTH OK
[14:45:05] ✅ 1102164 → AUTH OK
[14:45:05] ✅ 1102248 → AUTH OK
[14:45:05] ✅ 7257 → AUTH OK
[14:45:05] ✅ 1102242 → AUTH OK
[14:45:05] ✅ 1102182 → AUTH OK
[14:45:05] ✅ 1102270 → AUTH OK
[14:45:05] ✅ 1102181 → AUTH OK
[14:45:05] ✅ 4222 → AUTH OK
[14:45:05] ✅ 1102256 → AUTH OK
[14:45:05] ✅ 1102084 → AUTH OK
[14:45:05] ✅ 1102071 → AUTH OK
[14:45:05] ✅ 1102082 → AUTH OK
[14:45:05] ✅ 1102165 → AUTH OK
[14:45:05] ✅ 1102073 → AUTH OK
[14:45:06] ✅ 1102277 → AUTH OK
[14:45:06] ✅ 1101521 → AUTH OK
[14:45:06] ✅ 1102253 → AUTH OK
[14:45:06] ✅ 1102174 → AUTH OK
[14:45:06] ✅ 1102269 → AUTH OK
[14:45:06] ✅ 1102166 → AUTH OK
[14:45:06] ✅ 1102080 → AUTH OK
[14:45:06] ✅ 1102273 → AUTH OK
[14:45:06] ✅ 1101590 → AUTH OK
[14:45:06] ✅ 1102213 → AUTH OK
[14:45:06] ✅ 1102047 → AUTH OK
[14:45:06] ✅ 1102265 → AUTH OK
[14:45:06] ✅ 1102291 → AUTH OK
[14:45:06] ✅ 1102299 → AUTH OK
[14:45:06] ✅ 1038431 → AUTH OK
[14:45:06] ✅ 1102247 → AUTH OK
[14:45:06] ✅ 28486 → AUTH OK
[14:45:06] ✅ 1102261 → AUTH OK
[14:45:06] ✅ 1102184 → AUTH OK
[14:45:06] ✅ 1102241 → AUTH OK
